,Unnamed: 0,rate,text
665,666,5,"Primera lectura en 1999
Releído 26/12/14-01/01/15"
666,667,5,"Popsugar 2018 Challenge: A book made into a movie you’ve already seen
Popsugar 2019: Reread a favourite book
5 Stars.

I love Harry Potter, I don't need to say anymore."
667,668,5,"What can i say about this legendary book now? It’s like seeing an old good friend after many years!

5000/5"
668,669,5,"Have I read this 15 times? Yes.
Do I practically know it by heart? Yup.
Will I read it again? You bet."
669,670,5,"Обичам тази книга, както първият път, така и сега, смятам, че това е свят, който всеки трябва да опознае."
670,671,5,"29 წლის ასაკში პირველად წავიკითხე ჰარი პოტერი <3
ჩემი ბავშვობა ახლა იწყება"
671,672,5,Solo un bel libro per bambini? Ma non scherziamo!
672,673,5,I read the illustrated version and it was such a different and fun reading experience! The pictures are so beautiful!😍Definitely reading the next book asap😁
673,674,5,Ayyy me encantó😍 debí leerlo hace muuucho tiempo.
674,675,5,"I suppose it is only fair to give it 5 stars as I am rereading this with joy (or rehearing it to be precise, lovely to hear it as an audiobook in Swedish)."
675,676,5,Hands down my favorite book/series. Being able to escape into Hogwarts was crucial to me as a teenager. This book will always have a special place in my heart-in my Snape voice
676,677,5,"Esta fue relectura de una edición increíble que compré hace poco. Me encanta la historia, así que fue muy grato volver al mundo de Harry Potter."
677,678,5,"EDIT 9/18/13: Rereading (again) with Litchick and Tandie and a while bunch of other lovelies starting November 18. JOIN US!

I must have reread this series about 5 times, but I still remember the way it felt to experience it for the first time. I was introduced to the world of Harry Potter at the age of eight when I watched the first Harry Potter movie. I was enthralled. When I turned nine, I noticed that many of my classmates were carrying around these huge books, so I decided to pick up Harry Potter and the Sorcerer's Stone. I can honestly say it changed my life.

Before HP I did like to read, but it wasn't really all that big of a deal to me. When I finished the first Harry Potter book, it was like a spell was cast on me (hehe). I went out and got the rest of the books immediately and I flew through each one. When there were no more HP books to read, I went into a sort of withdrawal, counting down the days until the next installment became available. I went and watched all the movies on opening weekend. I was utterly obsessed.

The thing that I am most grateful for is the love of reading that was instilled in me as a result of JK Rowling's books. Once I got a taste of the excitement of reading, I couldn't stop. And that, my friends, is why reading is now my favorite thing to do. That is why I began to write my own stories, plays, and poems, and am currently working on a novel that I hope to publish one day. I owe all this to JK Rowling. I can't thank her enough for what her books have done for me.

The story of Harry Potter, an eleven-year-old boy horribly abused and neglected by his ""family,"" if you can even call the Dursleys a family, was one that saddened me when I first read of it. It still saddens me to this day. Still, as a little kid, whenever I went through some hard times, I always told myself that Harry had it worse than me and he endured. I aspired to be like Harry. If he could deal with the Dursleys, then I could deal with whatever life threw at me. Harry Potter is the kind of kid I would love to have as a friend. He's brave, humble, and loyal. I find myself forgetting that he's a fictional character as I read, but at the same time wishing with all my heart that I could meet someone like him.

And then we have Ron. Ron was hilarious, what with his dry humor and sarcasm that never came across as bitter or like he was trying too hard. While I noticed that he was self-conscious about his family's financial situation, he wasn't all ""woe is me"" about it. He was a good and loyal friend to Harry.

As for Hermione, I adored her. I found myself connecting with her on such a personal level. I could relate to almost everything she went through. I also happen to have a mane of bushy brown hair, brown eyes, buck teeth (before I got braces), and a love of books and libraries. I too am a huge goody-two-shoes that many people would consider smart. But most of all, I have a habit of shooting my hand up in the air every time a teacher asks a question. Snape would probably despise me. Hermione was practical, smart, responsible, and a great friend. Her amazing cleverness and skill in magic is even more commendable because of the fact that she's Muggle-born. She'd had no prior experience with magic of any kind before coming to Hogwarts, and still she came out top of her class in her first year. Take that, Draco!

Speaking of Draco, allow me to rant about the obnoxious git. He was the most contemptible, pompous, jealous, spoiled little brat I've ever encountered in a book. He seemed to have absolutely nothing better to do than follow Harry and his friends around and ruin their lives in any way possible. Ugh. Someone needs to hit this kid. Still, there's a part of me that feels bad for Draco too. I think all of his hatred for Harry and his friends is really jealousy. Think about it this way. Harry had great friends, Draco has dumb, mean cronies. Harry is famous, Draco doesn't get any attention. Harry's great at quidditch, Draco's not really good at anything (though he does excel in douchebaggery). While the bad still outweighs the good, we have to remember that he's just a lonely, jealous kid that needs to lash out at someone.

Now lets talk about one of my favorite characters: Severus Snape. I love him. Is that so wrong? I adore that man. My opinion of him has never changed. Sure, I knew he was a jerk in all the books and I got so angry at him at those times. At the same time, though, I was thoroughly amused by his sarcastic, caustic wit. You have to admit, he's funny, mysterious, complex, and even sexy, in his own weird way. As I continued with the series, I grew stronger feelings for him. Stronger annoyance at his bouts of meanness, stronger understanding of why he did what he did, and finally, in the last book, a stronger love and respect of his character. The first time I read Sorcerer's Stone, I was so confused! Did he hate Harry or didn't he? Was he trying to kill Harry or save him? This is what I love most about Snape. The inner machinations of his mind are an enigma (if you know where that line is from, go buy yourself an ice cream).

Then we have Hagrid: the sweetest, cutest giant of them all. I love his adorable accent, his love of deadly animals, and how much of a great father figure he is for Harry, Ron, and Hermione. I think his ludicrous belief that deadly creatures are actually harmless stems from his own personal experience. At first Hagrid seems threatening and hostile because of his size and wild appearance, when really he is a huge sweetheart. In this way, he feels he can relate to the dangerous creatures that he loves. Except the majority of these creatures don't turn out to be sweethearts like Hagrid.

As for the Dursleys, I cannot deal with them. I despise these people. Can't stand them for the life of me. Somehow, I almost find myself hating them more than I hate Voldemort, especially Petunia. God damn it woman, this kid is your BLOOD relative. He is your sister's son, and you treat him like a prisoner. You wouldn't even treat strangers that way! As much as I despised this family, I found them funny as well, particularly Vernon's angry explosions.

And last, but most certainly not least, there is Albus Dumbledore. I love him for his cute craziness, as well as his wisdom. I've never seen a better combination of the two. He is a wonderful father figure for Harry. Still, the mystery surrounding him frustrates me. What did he see in the Mirror of Erised, dammit?! The world will never know.

All in all, this series remains my favorite of all time. Thank you, JK Rowling, for all you've done for me and for millions of other people all over the world."
