,rate,text
551,1,"Tengo un problema con este libro, y es que me lo he leído muy tarde... Me lo tendría que haber leído hace unos años. Ahora, intento leerlo pero no consigo que me enganche, si no que me desespere. Una pena, porque creo que me pierdo una saga muy buena"
552,1,"Papel higiênico que acabou sendo publicado
Personagens superficiais, história superficial e clichês estúpidos
Essa americanização dos mitos gregos foi o cumulo da vulgaridade.
Como se o modo de vida americano fosse a meta de vida dos gregos clássicos, quando são só novos ricos vulgares."
553,1,goofy ahh book i was forced to read on the 6th grade probs my least fav book i ever had to read. like bro stfu ain’t nobody care about ur manic powers and shi like god damn i could not stand this book- such an L
554,1,"finally i finish this nightmare! SO BORING!! i dont know why people like it, what do they see in this book? only thing i did like its that percy has adhd, and we can learn a bit about greek mythology but thats all cause the story was boring fr."
555,1,
556,1,:(
557,1,Malísimo. De los libros con los personajes más absurdos que he leído nunca.
558,1,Poor mans Harry Potter
559,1,"Vůbec mě to nebaví. Je chyba, že jsem si to nepřečetla ve 12 letech. To by mě tahle knížka bavila víc. Jsem trochu zklamaná."
560,1,"Wow... echt wow... wat een slecht boek.
Dit is m’n eerste review, maar ik heb er echt geen woorden voor.."
561,1,"caralho que corrida do herói chata.
no geral: 3 ""grandes reis"" que de grande só a altura, encarregando seus filhos de resolver pepinos, livro grotesco! sem mais!"
562,1,"1,5/5"
563,1,معروف يعني أن الرواية كلها ميثولوجيا و ده طبعا ملئ بالشرك
564,1,
565,1,Dnf
566,1,Mid
567,1,"Um bom livro para quem gosta de mitologia, o livro não me atraiu muito"
568,1,Não gosto de ladrões
569,1,"non mi piace, si risolve tutto nel giro di qualche pagina e non fa proprio per me, sarebbe bello se fosse un po’ poi serio. non continuerò la saga"
570,1,"Очень слабо вторично, неоригинально. На пересдачу."
571,1,Chato e previsível. Uma pena.
572,1,La mejor parte fue cuando se terminó.
573,1,De la grosse merde 🙌🏽
574,1,Children novel soo bad
575,1,"I genuinely wanted to like this book, but I found it insulting dumb and cripplingly boring."
576,1,Ist überhaupt nicht meins ich fand es sehr langweilig
577,1,A million ancient Greek characters in a long series of misadventures. Not my thing.
578,1,Nah
579,1,i have never been more confused in my LIFE how the fuck is this a children’s book
580,1,This book is overrated. Half the book is Percy Jackson procrastinating and realizing he is a half-blood. Don’t read unless your desparate.
581,1,"It was okay, I just always prefer the movies"
582,1,I was told it would be funny.
583,1,"Mój DNF. Nie wiem dlaczego, ale coś mnie strasznie odrzucało od tej książki."
584,1,Piqueniques no escuro e ideias de ser adulto.
585,1,So boring that it serves as a perfect book to lull yourself to sleep with 😴
586,1,"1,5/5 na real"
587,1,"DNF. Ogromnie się zawiodłam. Historia jest bardzo uproszczona, napisana chaotycznie i skrótowo... Nie będę kontynuować 🤷‍♀️"
588,1,"yall i just couldn't get into this, it took me like 5 months to read it, idk what it is"
589,1,I’m so sorry I just don’t get the hype at all
590,1,"ksqwdokajgj aea afe sife ijfs aesesfsi
k bye"
591,1,"L'ho abbandonato, non fa per me! Scusate."
592,1,"Why was it so long
It just kept dragging
Love Percy tho 😭"
593,1,"I read this book because everyone else told me it was good. It was very boring, and the whole time I read this book I was looking for what everyone liked about it. I had to force myself to read it. I wanted to abandon it so badly, but I really wanted to know what everyone liked about it."
594,1,From 5 stars to 1 star. Riordan holding a neutral stance about the Palestinian genocide is deplorable and so so disappointing.
595,1,"THE WHOLE BOOK IS A RIPOFF

https://www.goodreads.com/review/show..."
596,1,"ein Stern, gut"
597,1,"he supports Israel and their actions, good book but cant support the author anymore"
598,1,"no me gustó en serio no le gustó, se supone que toma la mitología griega que es lo que.mas me gusta y lo pone accesible a los chicos, pero no me gustó.

en serio este libro está lleno de clichés, y de onomatopeyas osea un niño no es capaz de imaginar como bala una cabra, osea nunca escucho ese sonido, y encima los típicos clichés de libros de niños, la tía que es la bruja mala, y que podemos destruir, si muy a lo cuentos de los hermanos grim.

hey está bien que los dioses estén en todos lados pero en serio vivir en NY en el piso 600 allí está el Olimpo, si creanme eso fue lo que mas me dolió, lo lindo de las series, sagas o lo que sea ue tome la mitologia griega es el Olimpo está en el monte Olimpo, que lls dioses van y viene en el mundo a su antojo peor el Olimpo no se mueve de su sitio.

leer el libro no fue una tortura, más bien me daba una pereza que esa si fue mundial, no se si seguiré la serie"
599,1,
600,1,"I am not one for myths being present in the modern day, so I am biased in that regard. However, while I would say that it had great potential for a creative and well-developed portrayal of how the ""worlds"" could possibly co-exist without knowing of each other. I don't think it did that.

The main plot in concept is intriguing, in execution, however, it felt more like the author didn't know how to get the characters from the beginning of the book to the end. As it is, the book is very average and is definitely very 2000sish.

Finally, I find the main character to be, truly, an insufferable character. I am not sure if that is what was intended but if it was, I must congratulate the author on making a protagonist so unlikable that you almost forget he is supposed to be the one to succeed in the end. Overall, if I were to describe this book to anyone, I would call it ""a mean-spirited book""."
601,1,"it's an ok story for kids and i was really just reading this as a primer for greek history since i never read it as a child but there is quite a lot of american centric and us/western imperialism in the book even though it's all mentioned off-handedly. lots of uncritical praise for the west rubs me wrong.

really uncomfortable with the amount of commercialism and literal consumerism (namedropping brands - it really dates books) and the attempt to mythologize real historical figures as past demigods feels incredibly inappropriate.

aside from these issues, the book is a fine middle-grade read."
